image_path,source_dataset,plantwild_label,plantguard_label,label_index,mapping_status
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0059.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_45.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0077.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0027.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_78.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0110.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0063.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_12.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0162.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0032.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_62.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_91.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0114.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_19.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0050.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_33.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0041.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0010.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_42.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0017.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0069.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0003.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0018.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0079.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0043.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0051.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_40.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_58.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_104.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0127.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0011.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0049.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0005.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0080.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0044.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0040.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_43.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_69.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0045.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_81.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0002.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_56.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_101.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0090.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0013.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_2.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_35.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_95.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0143.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0015.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0031.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_49.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0121.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_105.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_1.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0151.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0175.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0163.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0129.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_23.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_50.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0120.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0097.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0105.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0036.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0060.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_14.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_82.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0022.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0012.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0117.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_17.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0048.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0038.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0099.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_16.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0024.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0109.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0006.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_7.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_103.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0133.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0072.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_54.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0085.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_google_0075.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn northern leaf blight/corn_northern_leaf_blight_3.jpg,plantwild_v2,corn_northern_leaf_blight,Corn_(maize)___Northern_Leaf_Blight,9,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0042.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_58.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_81.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0190.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0057.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0019.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0127.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0097.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0050.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_69.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0123.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_60.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0173.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0109.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_28.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0146.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0174.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_63.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_80.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0140.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_1.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0081.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_92.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0007.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0224.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0082.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0179.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_72.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_14.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0035.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0103.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0087.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0002.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_56.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0096.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0160.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0066.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0108.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0006.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0052.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0072.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0008.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0137.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_90.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0032.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0141.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0009.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_98.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_71.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0171.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0027.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0037.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0013.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_77.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0107.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0068.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0196.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0018.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0077.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_54.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0149.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0132.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0220.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0113.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0063.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0022.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_99.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0021.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_19.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_12.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_2.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
data/raw/plantwild_v2/corn rust/corn_rust_google_0049.jpg,plantwild_v2,corn_rust,Corn_(maize)___Common_rust_,8,existing_plantguard_label
